CUSTOMER_ID,DATA_KNOWN,GENDER,AGE,TARIFF,DROPPED_CALLS,HANDSET,PEAK_MINS,PEAK_RATE,BILL_PEAK,OFFPEAK_MINS,OFFPEAK_RATE,BILL_OFFPEAK,GADGET_A,GADGET_B,GADGET_C,GADGET_D,GADGET_A_REVENUES,GADGET_B_REVENUES,GADGET_C_REVENUES,GADGET_D_REVENUES,HAS_CHURNED,RETENTION
K387540,yes,Female,24,Play 300,1,WC95,327,25,82,486,2,10,F,F,F,F,0,0,0,0,No,Yes
K387550,yes,Female,13,Play 300,2,WC95,268,25,67,521,2,10,F,F,F,F,0,0,0,0,No,Yes
K387560,yes,Female,37,Play 300,10,WC95,250,25,63,417,2,8,T,T,F,F,12,19,0,0,No,Yes
K387570,yes,Female,25,Play 300,1,CAS60,392,25,98,805,2,16,T,F,F,T,13,0,0,38,No,Yes
K387580,yes,Male,39,Play 300,1,S80,0,25,0,344,2,7,F,F,F,F,0,0,0,0,No,Yes
K387590,yes,Female,31,Play 300,2,CAS60,460,25,115,447,2,9,F,F,F,F,0,0,0,0,No,Yes
K387600,yes,Male,51,Play 300,5,S80,615,25,154,766,2,15,F,F,F,F,0,0,0,0,No,Yes
K387610,yes,Female,29,Play 300,2,WC95,212,25,53,633,2,13,F,T,T,F,0,20,31,0,No,Yes
K387620,yes,Male,17,Play 300,7,S80,601,25,150,716,2,14,F,F,F,F,0,0,0,0,No,Yes
K387630,yes,Male,23,Play 300,1,S80,407,25,102,518,2,10,F,T,T,T,0,20,28,45,No,Yes
K387640,yes,Male,36,Play 300,2,CAS60,395,25,99,742,2,15,F,F,F,F,0,0,0,0,No,Yes
K387650,yes,Female,12,Play 300,1,CAS60,126,25,32,762,2,15,F,F,F,F,0,0,0,0,No,Yes
K387660,yes,Female,53,Play 300,1,WC95,211,25,53,596,2,12,F,F,F,T,0,0,0,43,No,Yes
K387670,yes,Male,21,Play 300,1,ASAD90,264,25,66,505,2,10,F,T,T,T,0,19,28,38,Yes,No
K387680,yes,Female,34,Play 300,0,CAS60,342,25,86,615,2,12,F,F,F,T,0,0,0,35,No,Yes
K387690,yes,Female,28,Play 300,1,ASAD90,392,25,98,623,2,12,F,T,T,T,0,15,28,39,Yes,No
K387700,yes,Male,44,Play 300,40,CAS60,738,25,185,725,2,15,F,F,F,F,0,0,0,0,No,Yes
K387710,yes,Male,50,Play 300,0,CAS60,386,25,96,390,2,8,T,F,F,F,5,0,0,0,No,Yes
K387720,yes,Male,24,Play 300,10,CAS60,338,25,84,653,2,13,F,F,T,T,0,0,32,39,No,Yes
K387730,yes,Male,31,Play 300,0,ASAD90,405,25,101,622,2,12,F,F,F,F,0,0,0,0,Yes,No
K387740,yes,Male,27,Play 300,2,S80,395,25,99,437,2,9,F,F,F,F,0,0,0,0,No,Yes
K387750,yes,Female,30,Play 300,0,WC95,299,25,75,516,2,10,F,F,F,F,0,0,0,0,No,Yes
K387760,yes,Female,16,Play 300,0,WC95,259,25,65,511,2,10,F,F,F,F,0,0,0,0,Yes,No
K387770,yes,Female,31,Play 300,1,WC95,385,25,96,439,2,9,T,T,F,T,6,21,0,38,No,Yes
K387780,yes,Male,32,Play 300,0,S80,0,25,0,588,2,12,F,T,T,F,0,13,27,0,No,Yes
K387790,yes,Male,24,Play 300,2,CAS60,639,25,160,579,2,12,T,F,T,T,14,0,29,36,No,Yes
K387800,yes,Male,14,Play 300,6,ASAD90,386,25,96,374,2,7,F,F,F,F,0,0,0,0,No,Yes
K387810,yes,Male,21,Play 300,0,ASAD90,590,25,147,565,2,11,T,T,F,F,7,20,0,0,Yes,No
K387820,yes,Male,32,Play 300,2,CAS60,407,25,102,511,2,10,T,T,T,F,9,18,28,0,No,Yes
K387830,yes,Male,39,Play 300,0,CAS60,461,25,115,534,2,11,F,F,F,F,0,0,0,0,Yes,No
K387840,yes,Male,26,Play 300,10,S80,483,25,121,538,2,11,F,F,F,F,0,0,0,0,No,Yes
K387850,yes,Male,34,Play 300,7,S80,708,25,177,653,2,13,F,F,F,F,0,0,0,0,No,Yes
K387860,yes,Female,25,Play 300,1,WC95,0,25,0,344,2,7,F,F,F,F,0,0,0,0,No,Yes
K387870,yes,Female,42,Play 300,0,ASAD90,342,25,86,364,2,7,F,F,F,F,0,0,0,0,Yes,No
K387880,yes,Male,29,Play 300,1,ASAD90,337,25,84,604,2,12,F,F,F,F,0,0,0,0,Yes,No
K387890,yes,Female,12,Play 300,11,WC95,584,25,146,646,2,13,T,T,T,F,10,17,30,0,No,Yes
K387900,yes,Male,31,Play 300,1,ASAD90,584,25,146,742,2,15,F,F,F,F,0,0,0,0,Yes,No
K387910,yes,Female,34,Play 300,0,WC95,392,25,98,621,2,12,F,F,F,F,0,0,0,0,No,Yes
K387920,yes,Male,47,Play 300,1,CAS60,616,25,154,568,2,11,F,F,F,F,0,0,0,0,No,Yes
K387930,yes,Male,20,Play 300,1,S80,119,25,30,734,2,15,F,F,F,F,0,0,0,0,No,Yes
K387940,yes,Male,21,Play 300,10,ASAD90,110,25,27,653,2,13,F,T,F,F,0,20,0,0,Yes,No
K387950,yes,Male,32,Play 300,7,ASAD90,42,25,11,634,2,13,F,F,F,T,0,0,0,31,Yes,No
K387960,yes,Female,21,Play 300,0,ASAD90,200,25,50,490,2,10,F,F,F,F,0,0,0,0,Yes,No
K387970,yes,Male,18,Play 300,2,S80,300,25,75,579,2,12,F,F,F,F,0,0,0,0,No,Yes
K387980,yes,Female,25,Play 300,2,WC95,610,25,152,596,2,12,F,F,F,F,0,0,0,0,No,Yes
K387990,yes,Male,20,Play 300,1,S80,64,25,16,738,2,15,T,F,F,T,10,0,0,43,No,Yes
K388000,yes,Male,18,Play 300,11,S80,385,25,96,293,2,6,F,T,F,F,0,24,0,0,Yes,No
K388010,yes,Male,15,Play 300,10,CAS60,359,25,90,727,2,15,F,T,F,F,0,17,0,0,No,Yes
K388020,yes,Male,30,Play 300,0,S80,357,25,89,400,2,8,F,F,F,F,0,0,0,0,No,Yes
K388030,yes,Female,26,Play 300,2,WC95,409,25,102,594,2,12,F,F,F,F,0,0,0,0,No,Yes
K388040,yes,Female,24,Play 300,0,WC95,470,25,117,431,2,9,F,F,F,F,0,0,0,0,No,Yes
K388050,yes,Male,28,Play 300,1,CAS60,216,25,54,684,2,14,F,F,F,F,0,0,0,0,No,Yes
K388060,yes,Male,18,Play 300,5,ASAD90,328,25,82,619,2,12,F,F,T,F,0,0,28,0,Yes,No
K388070,yes,Female,35,Play 300,1,WC95,195,25,49,516,2,10,F,F,F,F,0,0,0,0,No,Yes
K388080,yes,Male,53,Play 300,1,S80,525,25,131,600,2,12,F,T,T,F,0,22,29,0,No,Yes
K388090,yes,Female,40,Play 300,5,WC95,592,25,148,570,2,11,F,F,F,F,0,0,0,0,No,Yes
K388100,yes,Male,33,Play 300,2,CAS60,203,25,51,523,2,10,F,F,F,F,0,0,0,0,No,Yes
K388110,yes,Male,16,Play 300,1,S80,273,25,68,520,2,10,T,F,F,F,9,0,0,0,No,Yes
K388120,yes,Male,23,Play 300,11,ASAD90,443,25,111,733,2,15,F,T,F,F,0,19,0,0,Yes,No
K388130,yes,Male,32,Play 300,4,ASAD90,383,25,96,877,2,18,F,F,F,F,0,0,0,0,Yes,No
K388140,yes,Female,22,Play 300,1,WC95,274,25,69,566,2,11,F,F,F,F,0,0,0,0,Yes,No
K388150,yes,Female,53,Play 300,2,WC95,298,25,74,535,2,11,T,F,F,F,11,0,0,0,No,Yes
K388160,yes,Male,41,Play 300,0,S80,250,25,63,424,2,8,F,F,F,F,0,0,0,0,No,Yes
K388170,yes,Male,46,Play 300,5,CAS60,117,25,29,725,2,14,F,F,F,F,0,0,0,0,Yes,No
K388180,yes,Female,42,Play 300,0,ASAD90,158,25,40,937,2,19,F,F,F,F,0,0,0,0,Yes,No
K388190,yes,Female,25,Play 300,2,ASAD90,349,25,87,821,2,16,F,F,F,F,0,0,0,0,Yes,No
K388200,yes,Male,20,Play 300,0,ASAD90,392,25,98,325,2,6,F,F,F,F,0,0,0,0,Yes,No
K388210,yes,Female,29,Play 300,2,WC95,304,25,76,699,2,14,F,F,F,F,0,0,0,0,Yes,No
K388220,yes,Female,23,Play 300,10,WC95,409,25,102,529,2,11,F,F,F,F,0,0,0,0,No,Yes
K388230,yes,Male,23,Play 300,2,ASAD90,358,25,90,650,2,13,F,F,F,F,0,0,0,0,Yes,No
K388240,yes,Male,35,Play 300,2,CAS60,154,25,39,668,2,13,T,F,F,F,12,0,0,0,No,Yes
K388250,yes,Male,16,Play 300,4,ASAD90,304,25,76,560,2,11,T,T,T,F,9,22,28,0,Yes,No
K388260,yes,Male,29,Play 300,5,S80,421,25,105,300,2,6,F,F,F,F,0,0,0,0,Yes,No
K388270,yes,Male,19,Play 300,2,S80,380,25,95,601,2,12,F,F,F,F,0,0,0,0,No,Yes
K388280,yes,Male,49,Play 300,1,ASAD90,555,25,139,571,2,11,F,T,T,T,0,22,29,39,Yes,No
K388290,yes,Female,44,Play 300,0,WC95,578,25,144,502,2,10,F,F,F,F,0,0,0,0,No,Yes
K388300,yes,Male,28,Play 300,0,S80,340,25,85,491,2,10,T,F,T,T,5,0,28,39,No,Yes
K388310,yes,Female,30,Play 300,1,ASAD90,428,25,107,505,2,10,F,F,F,F,0,0,0,0,Yes,No
K388320,yes,Male,38,Play 300,10,CAS60,537,25,134,622,2,12,F,F,F,F,0,0,0,0,No,Yes
K388330,yes,Male,31,Play 300,1,S80,365,25,91,900,2,18,F,F,F,F,0,0,0,0,No,Yes
K388340,yes,Female,48,Play 300,1,WC95,264,25,66,443,2,9,F,F,F,T,0,0,0,37,No,Yes
K388350,yes,Male,31,Play 300,0,S80,364,25,91,410,2,8,F,F,F,F,0,0,0,0,No,Yes
K388360,yes,Female,26,Play 300,2,WC95,392,25,98,764,2,15,T,F,F,F,11,0,0,0,No,Yes
K388370,yes,Male,15,Play 300,1,ASAD90,229,25,57,588,2,12,F,F,F,F,0,0,0,0,Yes,No
K388380,yes,Female,51,Play 300,2,WC95,521,25,130,618,2,12,F,F,F,F,0,0,0,0,No,Yes
K388390,yes,Male,12,Play 300,2,S80,322,25,80,445,2,9,F,F,F,F,0,0,0,0,No,Yes
K388400,yes,Female,64,Play 300,2,WC95,602,25,150,563,2,11,F,T,T,T,0,19,35,37,No,Yes
K388410,yes,Male,22,Play 300,2,ASAD90,626,25,156,612,2,12,F,F,F,F,0,0,0,0,Yes,No
K388420,yes,Male,23,Play 300,1,S80,269,25,67,539,2,11,F,F,F,F,0,0,0,0,No,Yes
K388430,yes,Female,33,Play 300,1,CAS60,377,25,94,388,2,8,F,F,F,F,0,0,0,0,No,Yes
K388440,yes,Male,60,Play 300,2,S80,358,25,90,501,2,10,F,T,T,T,0,21,28,41,No,Yes
K388450,yes,Male,25,Play 300,1,S80,722,25,181,959,2,19,F,F,F,F,0,0,0,0,No,Yes
K388460,yes,Male,27,Play 300,1,S80,546,25,137,913,2,18,T,F,F,T,10,0,0,37,Yes,No
K388470,yes,Female,34,Play 300,1,CAS60,563,25,141,625,2,12,F,F,F,F,0,0,0,0,No,Yes
K388480,yes,Male,29,Play 300,2,S80,367,25,92,532,2,11,T,T,F,T,7,20,0,38,No,Yes
K388490,yes,Male,57,Play 300,0,ASAD90,36,25,9,708,2,14,F,F,F,F,0,0,0,0,Yes,No
K388500,yes,Male,21,Play 300,0,ASAD90,563,25,141,878,2,18,F,F,F,F,0,0,0,0,Yes,No
K388510,yes,Female,14,Play 300,2,CAS60,308,25,77,348,2,7,F,F,F,F,0,0,0,0,No,Yes
K388520,yes,Female,14,Play 300,40,CAS60,44,25,11,758,2,15,F,F,F,F,0,0,0,0,No,Yes
K388530,yes,Female,33,Play 300,1,WC95,457,25,114,455,2,9,T,T,F,T,7,19,0,44,No,Yes
K388540,yes,Male,30,Play 300,1,S80,510,25,128,682,2,14,F,F,F,F,0,0,0,0,No,Yes
K388550,yes,Male,27,Play 300,2,ASAD90,98,25,25,627,2,13,F,F,T,F,0,0,27,0,Yes,No
K388560,yes,Male,49,Play 300,2,S80,0,25,0,480,2,10,F,F,F,F,0,0,0,0,No,Yes
K388570,yes,Female,23,Play 300,1,CAS60,485,25,121,731,2,15,F,F,F,F,0,0,0,0,No,Yes
K388580,yes,Male,46,Play 300,1,S80,641,25,160,657,2,13,T,F,T,T,6,0,30,41,No,Yes
K388590,yes,Male,32,Play 300,1,ASAD90,200,25,50,641,2,13,F,T,F,F,0,20,0,0,No,Yes
K388600,yes,Female,25,Play 300,2,WC95,288,25,72,499,2,10,F,F,F,F,0,0,0,0,No,Yes
K388610,yes,Male,45,Play 300,6,S80,589,25,147,555,2,11,T,T,F,T,12,21,0,41,Yes,No
K388620,yes,Female,33,Play 300,1,ASAD90,659,25,165,630,2,13,F,T,F,F,0,17,0,0,Yes,No
K388630,yes,Female,28,Play 300,0,CAS60,398,25,99,413,2,8,T,T,F,F,9,19,0,0,No,Yes
K388640,yes,Male,17,Play 300,1,CAS60,479,25,120,848,2,17,F,F,F,F,0,0,0,0,No,Yes
K388650,yes,Female,22,Play 300,2,WC95,173,25,43,548,2,11,F,T,F,T,0,18,0,43,No,Yes
K388660,yes,Male,13,Play 300,0,S80,805,25,201,846,2,17,T,F,F,F,6,0,0,0,No,Yes
K388670,yes,Female,21,Play 300,5,WC95,409,25,102,605,2,12,F,F,T,F,0,0,27,0,No,Yes
K388680,yes,Male,22,Play 300,1,ASAD90,251,25,63,424,2,8,F,F,F,T,0,0,0,40,Yes,No
K388690,yes,Male,38,Play 300,0,S80,295,25,74,595,2,12,F,F,F,F,0,0,0,0,No,Yes
K388700,yes,Female,30,Play 300,0,ASAD90,599,25,150,571,2,11,F,F,F,F,0,0,0,0,No,Yes
K388710,yes,Male,47,Play 300,1,S80,445,25,111,402,2,8,F,F,F,F,0,0,0,0,No,Yes
K388720,yes,Male,39,Play 300,1,S80,601,25,150,524,2,10,F,F,T,F,0,0,30,0,No,Yes
K388730,yes,Male,14,Play 300,1,S80,493,25,123,370,2,7,F,F,F,F,0,0,0,0,No,Yes
K388740,yes,Female,20,Play 300,2,WC95,377,25,94,425,2,9,T,T,F,T,16,19,0,38,No,Yes
K388750,yes,Female,32,Play 300,2,WC95,464,25,116,579,2,12,F,F,F,F,0,0,0,0,No,Yes
K388760,yes,Male,38,Play 300,1,S80,71,25,18,594,2,12,F,F,T,F,0,0,26,0,No,Yes
K388770,yes,Female,35,Play 300,1,WC95,602,25,150,626,2,13,T,F,T,T,14,0,29,35,No,Yes
K388780,yes,Male,38,Play 300,0,S80,264,25,66,446,2,9,F,F,F,T,0,0,0,41,No,Yes
K388790,yes,Male,21,Play 300,0,S80,557,25,139,475,2,9,T,T,F,T,10,20,0,39,No,Yes
K388800,yes,Male,23,Play 300,1,S80,590,25,147,620,2,12,F,F,F,F,0,0,0,0,No,Yes
K388810,yes,Female,22,Play 300,1,WC95,334,25,84,373,2,7,F,F,F,F,0,0,0,0,No,Yes
K388820,yes,Male,26,Play 300,0,S80,260,25,65,471,2,9,F,T,F,T,0,18,0,38,No,Yes
K388830,yes,Female,37,Play 300,1,WC95,454,25,114,587,2,12,F,F,F,F,0,0,0,0,No,Yes
K388840,yes,Female,18,Play 300,0,ASAD90,394,25,99,518,2,10,F,F,F,F,0,0,0,0,Yes,No
K388850,yes,Male,40,Play 300,1,S80,307,25,77,500,2,10,F,F,F,F,0,0,0,0,No,Yes
K388860,yes,Female,22,Play 300,0,WC95,82,25,20,899,2,18,T,T,T,F,7,20,24,0,No,Yes
K388870,yes,Female,27,Play 300,1,CAS60,162,25,41,581,2,12,F,F,T,T,0,0,32,40,No,Yes
K388880,yes,Male,26,Play 300,2,ASAD90,193,25,48,672,2,13,F,F,F,F,0,0,0,0,Yes,No
K388890,yes,Male,24,Play 300,1,S80,370,25,92,419,2,8,F,T,T,F,0,23,30,0,No,Yes
K388900,yes,Female,18,Play 300,1,WC95,449,25,112,416,2,8,F,F,F,F,0,0,0,0,No,Yes
K388910,yes,Male,18,Play 300,2,ASAD90,170,25,43,476,2,10,F,F,F,F,0,0,0,0,Yes,No
K388920,yes,Male,24,Play 300,2,ASAD90,890,25,222,977,2,20,F,F,F,F,0,0,0,0,Yes,No
K388930,yes,Male,27,Play 300,39,CAS60,103,25,26,630,2,13,F,F,F,F,0,0,0,0,No,Yes
K388940,yes,Female,31,Play 300,2,ASAD90,280,25,70,633,2,13,T,T,T,F,11,21,28,0,Yes,No
K388950,yes,Male,30,Play 300,0,ASAD90,341,25,85,411,2,8,T,T,T,T,9,22,32,44,Yes,No
K388960,yes,Female,62,Play 300,0,WC95,333,25,83,364,2,7,F,F,F,F,0,0,0,0,No,Yes
K388970,yes,Male,60,Play 300,2,ASAD90,298,25,75,489,2,10,F,F,F,F,0,0,0,0,Yes,No
K388980,yes,Male,30,Play 300,1,CAS60,267,25,67,542,2,11,F,F,F,T,0,0,0,38,No,Yes
K388990,yes,Female,45,Play 300,1,WC95,569,25,142,967,2,19,T,T,F,T,9,16,0,41,No,Yes
K389000,yes,Female,23,Play 300,0,ASAD90,197,25,49,662,2,13,T,F,T,F,7,0,32,0,Yes,No
K389010,yes,Female,35,Play 300,1,CAS60,406,25,101,626,2,13,T,F,F,F,9,0,0,0,No,Yes
K389020,yes,Male,34,Play 300,2,S80,220,25,55,609,2,12,F,T,F,F,0,23,0,0,No,Yes
K389030,yes,Male,27,Play 300,2,CAS60,22,25,6,779,2,16,F,T,T,F,0,15,28,0,No,Yes
K389040,yes,Male,17,Play 300,2,S80,563,25,141,547,2,11,F,F,F,T,0,0,0,41,No,Yes
K389050,yes,Female,29,Play 300,1,ASAD90,464,25,116,503,2,10,F,F,F,F,0,0,0,0,Yes,No
K389060,yes,Female,46,Play 300,1,CAS60,440,25,110,400,2,8,T,T,T,F,8,22,28,0,No,Yes
K389070,yes,Male,44,Play 300,9,ASAD90,392,25,98,510,2,10,F,T,T,T,0,18,26,41,Yes,No
K389080,yes,Female,30,Play 300,1,CAS60,435,25,109,554,2,11,F,F,F,F,0,0,0,0,No,Yes
K389090,yes,Female,37,Play 300,6,CAS60,510,25,128,603,2,12,F,F,F,F,0,0,0,0,No,Yes
K389100,yes,Female,42,Play 300,1,ASAD90,292,25,73,659,2,13,F,F,F,F,0,0,0,0,Yes,No
K389110,yes,Female,41,Play 300,0,WC95,237,25,59,715,2,14,F,F,F,F,0,0,0,0,No,Yes
K389120,yes,Male,32,Play 300,1,CAS60,259,25,65,473,2,9,F,T,F,T,0,16,0,35,No,Yes
K389130,yes,Female,44,Play 300,2,CAS60,406,25,101,570,2,11,F,F,F,T,0,0,0,40,No,Yes
K389140,yes,Female,13,Play 300,1,WC95,179,25,45,612,2,12,F,F,F,F,0,0,0,0,No,Yes
K389150,yes,Female,19,Play 300,2,WC95,289,25,72,539,2,11,F,F,F,F,0,0,0,0,No,Yes
K389160,yes,Female,23,Play 300,1,ASAD90,368,25,92,776,2,16,F,F,F,F,0,0,0,0,Yes,No
K389170,yes,Female,40,Play 300,2,WC95,249,25,62,631,2,13,T,F,T,F,12,0,28,0,No,Yes
K389180,yes,Male,16,Play 300,9,S80,269,25,67,466,2,9,T,F,F,F,11,0,0,0,No,Yes
K389190,yes,Male,16,Play 300,0,S80,187,25,47,626,2,13,F,F,F,F,0,0,0,0,No,Yes
K389200,yes,Female,41,Play 300,1,ASAD90,332,25,83,391,2,8,F,F,F,F,0,0,0,0,Yes,No
K389210,yes,Female,69,Play 300,2,WC95,355,25,89,352,2,7,F,F,F,F,0,0,0,0,No,Yes
K389220,yes,Male,37,Play 300,1,S80,194,25,49,782,2,16,F,F,T,T,0,0,26,38,No,Yes
K389230,yes,Female,29,Play 300,2,WC95,266,25,66,475,2,10,F,F,F,F,0,0,0,0,No,Yes
K389240,yes,Male,19,Play 300,6,S80,233,25,58,473,2,9,T,T,T,F,11,15,26,0,No,Yes
K389250,yes,Male,22,Play 300,4,ASAD90,460,25,115,453,2,9,T,T,F,T,13,18,0,35,Yes,No
K389260,yes,Female,47,Play 300,0,CAS60,320,25,80,495,2,10,F,F,F,F,0,0,0,0,No,Yes
K389270,yes,Female,23,Play 300,0,CAS60,293,25,73,370,2,7,F,F,F,F,0,0,0,0,No,Yes
K389280,yes,Male,30,Play 300,0,S80,727,25,182,772,2,15,F,F,T,F,0,0,32,0,No,Yes
K389290,yes,Female,12,Play 300,0,WC95,274,25,69,443,2,9,F,F,F,F,0,0,0,0,No,Yes
K389300,yes,Male,34,Play 300,0,ASAD90,439,25,110,419,2,8,F,F,F,F,0,0,0,0,Yes,No
K389310,yes,Female,46,Play 300,0,WC95,294,25,74,409,2,8,F,F,F,F,0,0,0,0,No,Yes
K389320,yes,Female,22,Play 300,2,ASAD90,415,25,104,554,2,11,F,T,T,F,0,16,27,0,Yes,No
K389330,yes,Male,54,Play 300,2,S80,94,25,23,610,2,12,F,F,F,F,0,0,0,0,No,Yes
K389340,yes,Female,24,Play 300,0,WC95,117,25,29,730,2,15,F,T,F,T,0,22,0,41,No,Yes
K389350,yes,Female,27,Play 300,2,ASAD90,288,25,72,392,2,8,F,F,T,T,0,0,26,37,Yes,No
K389360,yes,Female,22,Play 300,0,WC95,355,25,89,454,2,9,F,F,F,F,0,0,0,0,No,Yes
K389370,yes,Male,25,Play 300,0,ASAD90,318,25,80,442,2,9,F,T,T,F,0,17,30,0,Yes,No
K389380,yes,Female,29,Play 300,2,WC95,377,25,94,299,2,6,T,T,T,F,6,18,24,0,No,Yes
K389390,yes,Female,63,Play 300,9,ASAD90,177,25,44,657,2,13,T,F,F,F,12,0,0,0,Yes,No
K389400,yes,Male,34,Play 300,2,S80,182,25,45,546,2,11,T,T,T,F,6,23,26,0,No,Yes
K389410,yes,Male,30,Play 300,2,CAS60,376,25,94,612,2,12,F,F,F,F,0,0,0,0,No,Yes
K389420,yes,Male,27,Play 300,3,CAS60,191,25,48,609,2,12,F,T,T,T,0,17,29,41,No,Yes
K389430,yes,Male,17,Play 300,0,S80,335,25,84,484,2,10,F,F,F,F,0,0,0,0,No,Yes
K389440,yes,Female,42,Play 300,7,WC95,423,25,106,446,2,9,F,F,F,F,0,0,0,0,No,Yes
K389450,yes,Female,46,Play 300,41,CAS60,554,25,138,619,2,12,F,F,F,F,0,0,0,0,No,Yes
K389460,yes,Female,15,Play 300,0,WC95,347,25,87,477,2,10,F,F,F,F,0,0,0,0,No,Yes
K389470,yes,Male,21,Play 300,1,CAS60,65,25,16,715,2,14,F,F,F,F,0,0,0,0,No,Yes
K389480,yes,Female,28,Play 300,1,WC95,305,25,76,644,2,13,T,F,T,T,10,0,26,33,No,Yes
K389490,yes,Female,69,Play 300,0,CAS60,394,25,99,338,2,7,T,F,T,T,7,0,30,38,No,Yes
K389500,yes,Female,71,Play 300,2,WC95,463,25,116,575,2,11,F,F,F,F,0,0,0,0,No,Yes
K389510,yes,Female,39,Play 300,2,CAS60,410,25,102,866,2,17,F,F,F,F,0,0,0,0,No,Yes
K389520,yes,Male,22,Play 300,2,S80,224,25,56,650,2,13,F,F,T,F,0,0,29,0,No,Yes
K389530,yes,Female,57,Play 300,36,CAS60,139,25,35,579,2,12,F,F,T,F,0,0,30,0,No,Yes
K389540,yes,Male,43,Play 300,1,S80,504,25,126,618,2,12,T,F,F,F,10,0,0,0,No,Yes
K389550,yes,Male,23,Play 300,2,S80,518,25,129,600,2,12,F,F,F,F,0,0,0,0,No,Yes
K389560,yes,Male,58,Play 300,2,S80,88,25,22,785,2,16,F,F,T,T,0,0,24,37,Yes,No
K389570,yes,Male,12,Play 300,2,CAS60,209,25,52,590,2,12,T,T,F,T,8,22,0,38,No,Yes
K389580,yes,Male,48,Play 300,2,S80,347,25,87,466,2,9,F,F,F,F,0,0,0,0,No,Yes
K389590,yes,Male,23,Play 300,2,S80,263,25,66,422,2,8,F,F,F,F,0,0,0,0,No,Yes
K389600,yes,Male,20,Play 300,8,CAS60,467,25,117,517,2,10,F,F,F,F,0,0,0,0,No,Yes
K389610,yes,Female,40,Play 300,1,CAS60,376,25,94,379,2,8,F,T,F,F,0,24,0,0,No,Yes
K389620,yes,Female,77,Play 300,1,WC95,455,25,114,447,2,9,F,T,T,T,0,19,27,41,No,Yes
K389630,yes,Female,77,Play 300,0,WC95,391,25,98,452,2,9,F,F,F,F,0,0,0,0,No,Yes
K389640,yes,Male,18,Play 300,1,S80,497,25,124,543,2,11,F,F,F,F,0,0,0,0,No,Yes
K389650,yes,Male,22,Play 300,11,CAS60,0,25,0,720,2,14,F,F,F,F,0,0,0,0,No,Yes
K389660,yes,Male,12,Play 300,1,S80,324,25,81,360,2,7,F,F,F,F,0,0,0,0,No,Yes
K389670,yes,Female,35,Play 300,2,ASAD90,356,25,89,441,2,9,F,F,F,F,0,0,0,0,Yes,No
K389680,yes,Male,29,Play 300,2,S80,375,25,94,430,2,9,T,F,F,F,8,0,0,0,Yes,No
K389690,yes,Female,18,Play 300,0,WC95,564,25,141,719,2,14,F,F,F,F,0,0,0,0,No,Yes
K389700,yes,Female,47,Play 300,0,WC95,389,25,97,488,2,10,F,F,F,F,0,0,0,0,No,Yes
K389710,yes,Female,60,Play 300,0,CAS60,141,25,35,829,2,17,F,F,F,F,0,0,0,0,No,Yes
K389720,yes,Female,18,Play 300,1,ASAD90,561,25,140,626,2,13,F,F,F,F,0,0,0,0,Yes,No
K389730,yes,Male,19,Play 300,0,ASAD90,458,25,115,582,2,12,F,F,F,F,0,0,0,0,Yes,No
K389740,yes,Male,34,Play 300,2,S80,469,25,117,583,2,12,F,T,T,T,0,20,31,41,No,Yes
K389750,yes,Male,17,Play 300,1,ASAD90,514,25,128,557,2,11,F,T,F,F,0,22,0,0,No,Yes
K389760,yes,Male,43,Play 300,1,CAS60,359,25,90,572,2,11,F,F,F,F,0,0,0,0,Yes,No
K389770,yes,Male,23,Play 300,0,S80,241,25,60,457,2,9,F,F,F,F,0,0,0,0,No,Yes
K389780,yes,Female,23,Play 300,2,WC95,493,25,123,719,2,14,F,F,F,F,0,0,0,0,No,Yes
K389790,yes,Male,45,Play 300,3,CAS60,531,25,133,496,2,10,F,F,F,F,0,0,0,0,No,Yes
K389800,yes,Female,29,Play 300,1,CAS60,629,25,157,615,2,12,T,T,F,T,10,18,0,42,No,Yes
K389810,yes,Female,27,Play 300,1,ASAD90,346,25,87,655,2,13,T,T,T,F,7,18,28,0,Yes,No
K389820,yes,Female,44,Play 300,1,WC95,241,25,60,474,2,9,F,F,T,F,0,0,29,0,No,Yes
K389830,yes,Female,22,Play 300,1,WC95,422,25,106,615,2,12,F,F,F,F,0,0,0,0,No,Yes
K389840,yes,Female,20,Play 300,1,WC95,323,25,81,569,2,11,F,T,F,F,0,23,0,0,No,Yes
K389850,yes,Male,31,Play 300,6,CAS60,791,25,198,702,2,14,F,F,T,F,0,0,33,0,Yes,No
K389860,yes,Female,52,Play 300,1,WC95,621,25,155,820,2,16,F,F,F,F,0,0,0,0,No,Yes
K389870,yes,Male,70,Play 300,1,CAS60,219,25,55,628,2,13,F,F,F,F,0,0,0,0,No,Yes
K389880,yes,Female,19,Play 300,1,WC95,211,25,53,612,2,12,T,F,F,T,9,0,0,38,No,Yes
K389890,yes,Male,19,Play 300,2,S80,416,25,104,417,2,8,F,F,F,F,0,0,0,0,No,Yes
K389900,yes,Male,27,Play 300,8,S80,208,25,52,511,2,10,F,T,F,F,0,17,0,0,No,Yes
K389910,yes,Male,28,Play 300,0,CAS60,373,25,93,603,2,12,F,F,F,F,0,0,0,0,No,Yes
K389920,yes,Female,37,Play 300,0,WC95,433,25,108,463,2,9,F,F,F,T,0,0,0,41,No,Yes
K389930,yes,Female,25,Play 300,4,WC95,548,25,137,649,2,13,T,T,T,F,8,17,29,0,No,Yes
